Company,Year,HSI,GES,Sector,SizNumFXHedge,SizNumFXFutFor,SizNumFXFutures,HedgingIndex,AvgAnnualGPR,GDP,CPI,InterestRate,TradeBalance,AvgAnnualVolatility,TypesOfDerivativesUsed,FXDerivativesNotional,ForeignAssetsPct,CountriesOperated,HedgeAccountingMentions,IntlCapexPct,IntlEmployeesPct,SupplyChainComplexity,FilingType,PoliticalRiskInsurance,IntlRDExpensePct,VARModelMentions,RiskCommitteeMentions,ForeignRevenuePct,DerivativesFairValue
QCOM,2023,3.24,4.63,Technology,36.0,38.0,0.0,0.3084792486781358,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,806,0.63,11,42,0.77,0.45,0.7,10-K,0,0.09,0,0,0.3,467
QCOM,2024,2.43,6.58,Technology,36.0,38.0,0.0,0.3084792486781358,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,217,0.51,76,42,0.15,0.77,0.46,10-K,1,0.11,0,1,0.87,296
QCOM,2018,3.46,5.89,Technology,36.0,38.0,0.0,0.3084792486781358,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,2,2910,0.25,34,43,0.33,0.86,0.88,10-K,0,0.57,0,0,0.59,191
QCOM,2019,2.73,5.85,Technology,36.0,38.0,0.0,0.3084792486781358,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,1574,0.65,48,59,0.67,0.11,0.65,10-K,1,0.25,0,0,0.24,40
QCOM,2020,3.07,5.11,Technology,36.0,38.0,0.0,0.3084792486781358,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,1,1985,0.8,53,60,0.23,0.56,0.71,10-K,0,0.16,0,0,0.4,327
QCOM,2021,3.57,7.16,Technology,36.0,38.0,0.0,0.3084792486781358,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,2542,0.64,6,62,0.71,0.71,0.68,10-K,1,0.57,0,0,0.51,275
AMD,2018,3.56,5.14,Technology,21.0,171.0,0.0,0.7648844259787907,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,577,0.71,8,84,0.36,0.69,0.54,10-K,0,0.23,0,0,0.2,72
AMD,2019,5.15,4.79,Technology,21.0,171.0,0.0,0.7648844259787907,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,1535,0.76,15,74,0.3,0.89,0.33,10-K,0,0.23,0,0,0.69,189
AMD,2020,3.79,5.5,Technology,21.0,171.0,0.0,0.7648844259787907,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,2580,0.2,20,114,0.14,0.34,0.46,10-K,1,0.33,0,0,0.62,386
AMD,2022,3.73,4.91,Technology,21.0,171.0,0.0,0.7648844259787907,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,1336,0.79,68,31,0.39,0.14,0.54,10-K,1,0.09,0,0,0.78,39
AMD,2023,2.98,6.88,Technology,21.0,171.0,0.0,0.7648844259787907,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,1384,0.69,42,35,0.36,0.51,0.86,10-K,0,0.13,0,0,0.3,291
AMD,2024,4.16,7.26,Technology,21.0,171.0,0.0,0.7648844259787907,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,385,0.72,15,39,0.26,0.72,0.4,10-K,1,0.56,0,1,0.87,450
AMD,2021,3.3,6.27,Technology,21.0,171.0,0.0,0.7648844259787907,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,4,562,0.26,69,35,0.05,0.45,0.47,10-K,1,0.3,0,0,0.58,449
CRM,2018,3.41,5.15,Technology,10.0,12.0,0.0,-0.175194973522057,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,308,0.4,79,4,0.12,0.67,0.4,10-K,0,0.3,0,0,0.66,261
CRM,2019,1.78,5.01,Technology,10.0,12.0,0.0,-0.175194973522057,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,377,0.72,10,2,0.33,0.57,0.72,10-K,0,0.45,0,0,0.33,208
CRM,2020,2.98,3.31,Technology,10.0,12.0,0.0,-0.175194973522057,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,476,0.32,45,3,0.23,0.5,0.15,10-K,0,0.23,0,0,0.15,95
CRM,2022,2.93,6.06,Technology,10.0,12.0,0.0,-0.175194973522057,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,1056,0.85,3,2,0.6,0.51,0.55,10-K,1,0.33,0,0,0.31,350
CRM,2023,4.06,5.07,Technology,10.0,12.0,0.0,-0.175194973522057,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,3,2990,0.52,7,2,0.52,0.2,0.41,10-K,1,0.39,0,0,0.33,275
CRM,2024,3.04,6.47,Technology,10.0,12.0,0.0,-0.175194973522057,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,56,0.79,27,0,0.42,0.42,0.7,10-K,1,0.53,0,0,0.29,307
CRM,2025,4.37,5.26,Technology,10.0,12.0,0.0,-0.175194973522057,145.668798828125,29962.047,319.086,4.33,-130273.0,0.0584550926428766,5,828,0.27,11,0,0.38,0.23,0.6,10-K,1,0.24,0,0,0.83,493
ADBE,2018,3.53,4.82,Technology,62.0,34.0,0.0,0.6430761740268219,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,1102,0.8,30,144,0.39,0.65,0.41,10-K,1,0.53,0,0,0.27,275
ADBE,2019,3.61,6.35,Technology,62.0,34.0,0.0,0.6430761740268219,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,2290,0.66,40,138,0.17,0.55,0.27,10-K,0,0.34,0,0,0.69,137
ADBE,2020,2.82,5.57,Technology,62.0,34.0,0.0,0.6430761740268219,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,1942,0.79,22,184,0.35,0.81,0.74,10-K,1,0.07,0,0,0.53,69
ADBE,2021,4.52,5.65,Technology,62.0,34.0,0.0,0.6430761740268219,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,631,0.26,25,196,0.24,0.52,0.98,10-K,0,0.59,0,0,0.76,266
ADBE,2022,4.74,4.34,Technology,62.0,34.0,0.0,0.6430761740268219,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,2237,0.15,65,169,0.54,0.78,0.34,10-K,1,0.22,0,0,0.21,450
ADBE,2023,3.11,6.41,Technology,62.0,34.0,0.0,0.6430761740268219,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,5,1299,0.4,30,157,0.65,0.13,0.41,10-K,0,0.53,0,0,0.24,441
ADBE,2024,3.65,5.59,Technology,62.0,34.0,0.0,0.6430761740268219,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,3,630,0.8,24,148,0.58,0.67,0.91,10-K,0,0.36,0,0,0.69,267
NOW,2018,5.37,5.49,Technology,1.0,2.0,0.0,-0.3475899090505074,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,235,0.53,42,12,0.21,0.47,0.36,10-K,1,0.47,0,0,0.86,359
NOW,2019,2.43,5.65,Technology,1.0,2.0,0.0,-0.3475899090505074,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,2991,0.52,46,10,0.15,0.36,0.23,10-K,1,0.42,0,0,0.58,454
NOW,2020,4.3,6.38,Technology,1.0,2.0,0.0,-0.3475899090505074,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,1058,0.4,75,8,0.45,0.83,0.14,10-K,0,0.25,0,0,0.84,59
NOW,2021,3.65,3.73,Technology,1.0,2.0,0.0,-0.3475899090505074,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,4,2158,0.45,44,6,0.71,0.36,0.13,10-K,1,0.5,0,0,0.69,367
NOW,2022,3.8,5.85,Technology,1.0,2.0,0.0,-0.3475899090505074,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,1080,0.46,7,6,0.55,0.43,0.17,10-K,0,0.45,0,0,0.11,212
NOW,2023,2.38,6.58,Technology,1.0,2.0,0.0,-0.3475899090505074,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,1808,0.36,63,6,0.53,0.86,0.44,10-K,0,0.15,0,0,0.9,262
NOW,2024,2.36,5.96,Technology,1.0,2.0,0.0,-0.3475899090505074,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,1,339,0.75,23,4,0.47,0.41,0.86,10-K,1,0.51,0,0,0.29,412
SNPS,2018,4.36,5.77,Technology,4.0,114.0,0.0,0.2498661669433224,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,2893,0.56,63,59,0.06,0.36,0.72,10-K,1,0.17,0,0,0.57,354
SNPS,2019,3.32,6.03,Technology,4.0,114.0,0.0,0.2498661669433224,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,1140,0.75,75,82,0.77,0.82,0.2,10-K,0,0.06,0,0,0.63,291
SNPS,2020,4.18,4.79,Technology,4.0,114.0,0.0,0.2498661669433224,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,2366,0.44,9,117,0.44,0.16,0.78,10-K,0,0.35,0,0,0.84,225
SNPS,2021,1.89,5.47,Technology,4.0,114.0,0.0,0.2498661669433224,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,685,0.87,20,85,0.78,0.61,0.17,10-K,0,0.39,0,0,0.46,20
SNPS,2022,2.89,5.52,Technology,4.0,114.0,0.0,0.2498661669433224,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,1,1305,0.76,67,75,0.12,0.68,0.25,10-K,1,0.01,0,0,0.4,375
SNPS,2023,3.29,6.41,Technology,4.0,114.0,0.0,0.2498661669433224,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,5,558,0.77,2,90,0.56,0.63,0.82,10-K,0,0.56,0,0,0.82,128
SNPS,2024,2.88,6.41,Technology,4.0,114.0,0.0,0.2498661669433224,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,3,1448,0.43,70,92,0.6,0.52,0.77,10-K,1,0.22,0,0,0.23,92
CDNS,2018,2.54,7.05,Technology,4.0,99.0,0.0,0.1753275185175691,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,185,0.5,64,4,0.47,0.66,0.25,10-K,0,0.48,0,0,0.86,495
CDNS,2019,2.86,5.21,Technology,4.0,99.0,0.0,0.1753275185175691,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,2579,0.77,61,3,0.2,0.47,0.99,10-K,1,0.45,0,0,0.41,91
CDNS,2020,3.85,6.04,Technology,4.0,99.0,0.0,0.1753275185175691,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,611,0.83,47,3,0.23,0.75,0.27,10-K,1,0.01,0,0,0.11,276
CDNS,2021,2.49,4.68,Technology,4.0,99.0,0.0,0.1753275185175691,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,2821,0.55,29,3,0.69,0.23,0.52,10-K,1,0.49,0,0,0.32,356
CDNS,2022,2.01,7.1,Technology,4.0,99.0,0.0,0.1753275185175691,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,2227,0.25,17,3,0.27,0.2,0.2,10-K,1,0.4,0,0,0.66,12
CDNS,2023,4.65,7.39,Technology,4.0,99.0,0.0,0.1753275185175691,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,1179,0.7,25,3,0.69,0.6,0.44,10-K,1,0.43,0,0,0.75,27
CDNS,2024,1.94,6.08,Technology,4.0,99.0,0.0,0.1753275185175691,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,5,2191,0.67,13,0,0.65,0.68,0.54,10-K,1,0.55,0,1,0.82,354
MRVL,2022,4.37,4.96,Technology,2.0,2.0,0.0,-0.3339562975788835,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,1,2453,0.26,3,11,0.61,0.23,0.8,10-K,0,0.39,0,1,0.68,249
MRVL,2023,2.57,5.98,Technology,2.0,2.0,0.0,-0.3339562975788835,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,2910,0.11,9,7,0.23,0.55,0.43,10-K,1,0.49,0,1,0.45,259
MRVL,2024,2.27,6.71,Technology,2.0,2.0,0.0,-0.3339562975788835,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,1684,0.41,74,22,0.32,0.84,0.84,10-K,0,0.51,0,0,0.23,115
MU,2018,3.57,4.91,Technology,40.0,50.0,0.0,0.4226446133052339,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,1,2587,0.14,30,151,0.55,0.56,0.49,10-K,1,0.31,0,0,0.47,182
MU,2019,4.18,4.81,Technology,40.0,50.0,0.0,0.4226446133052339,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,1623,0.55,14,126,0.22,0.57,0.66,10-K,1,0.14,0,0,0.18,21
MU,2020,3.18,6.82,Technology,40.0,50.0,0.0,0.4226446133052339,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,1500,0.5,67,100,0.41,0.14,0.27,10-K,0,0.43,0,0,0.6,256
MU,2021,2.75,4.25,Technology,40.0,50.0,0.0,0.4226446133052339,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,4,1073,0.84,34,167,0.6,0.46,0.55,10-K,1,0.41,0,0,0.48,83
MU,2022,3.48,6.04,Technology,40.0,50.0,0.0,0.4226446133052339,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,3,1048,0.57,6,164,0.22,0.64,0.11,10-K,0,0.31,0,0,0.76,72
MU,2023,4.14,4.6,Technology,40.0,50.0,0.0,0.4226446133052339,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,5,667,0.54,62,201,0.34,0.9,0.65,10-K,0,0.47,0,0,0.41,107
AMAT,2018,3.36,5.33,Technology,5.0,27.0,0.0,-0.168824382454423,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,1671,0.34,55,82,0.2,0.52,0.67,10-K,0,0.37,0,0,0.11,377
AMAT,2019,3.91,5.15,Technology,5.0,27.0,0.0,-0.168824382454423,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,5,525,0.34,8,82,0.27,0.56,0.5,10-K,1,0.25,0,0,0.7,161
AMAT,2020,2.35,4.3,Technology,5.0,27.0,0.0,-0.168824382454423,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,3,1791,0.79,44,140,0.17,0.72,0.24,10-K,0,0.39,0,0,0.54,342
AMAT,2021,3.78,5.08,Technology,5.0,27.0,0.0,-0.168824382454423,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,2044,0.48,49,122,0.45,0.31,0.49,10-K,0,0.15,0,0,0.41,47
AMAT,2022,1.5,6.18,Technology,5.0,27.0,0.0,-0.168824382454423,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,4,2030,0.53,74,100,0.49,0.28,0.73,10-K,0,0.28,0,0,0.26,161
AMAT,2023,3.1,7.21,Technology,5.0,27.0,0.0,-0.168824382454423,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,112,0.63,48,99,0.69,0.89,0.6,10-K,0,0.1,0,0,0.74,104
LRCX,2018,2.32,7.42,Technology,29.0,188.0,0.0,0.958430452634302,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,389,0.79,34,174,0.73,0.5,0.28,10-K,1,0.31,0,0,0.83,164
LRCX,2019,4.54,4.5,Technology,29.0,188.0,0.0,0.958430452634302,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,333,0.66,67,225,0.55,0.72,0.29,10-K,1,0.48,0,0,0.68,258
LRCX,2020,3.5,5.38,Technology,29.0,188.0,0.0,0.958430452634302,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,2064,0.12,32,245,0.5,0.34,0.4,10-K,1,0.25,0,0,0.15,195
LRCX,2021,5.0,5.35,Technology,29.0,188.0,0.0,0.958430452634302,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,1667,0.41,44,152,0.45,0.55,0.31,10-K,1,0.38,0,0,0.11,467
LRCX,2022,2.76,4.24,Technology,29.0,188.0,0.0,0.958430452634302,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,2516,0.63,2,150,0.61,0.28,0.87,10-K,1,0.21,0,0,0.13,328
LRCX,2023,3.15,7.0,Technology,29.0,188.0,0.0,0.958430452634302,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,2,214,0.13,72,150,0.14,0.1,0.44,10-K,0,0.56,0,0,0.51,346
KLAC,2018,2.63,5.37,Technology,43.0,45.0,0.0,0.4386992315781877,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,939,0.16,57,91,0.6,0.83,0.19,10-K,0,0.53,0,0,0.76,483
KLAC,2019,5.07,5.12,Technology,43.0,45.0,0.0,0.4386992315781877,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,742,0.51,57,177,0.23,0.45,0.12,10-K,1,0.31,0,0,0.47,321
KLAC,2020,3.5,4.52,Technology,43.0,45.0,0.0,0.4386992315781877,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,2239,0.51,26,195,0.23,0.85,0.24,10-K,1,0.12,0,0,0.36,490
KLAC,2021,3.25,6.5,Technology,43.0,45.0,0.0,0.4386992315781877,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,1,2352,0.16,53,194,0.38,0.25,0.75,10-K,0,0.32,0,0,0.52,328
KLAC,2022,3.13,4.72,Technology,43.0,45.0,0.0,0.4386992315781877,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,851,0.29,71,152,0.4,0.69,0.92,10-K,0,0.6,0,0,0.62,31
KLAC,2023,3.92,5.25,Technology,43.0,45.0,0.0,0.4386992315781877,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,2402,0.41,58,150,0.31,0.14,0.29,10-K,1,0.27,0,0,0.22,223
ASML,2018,5.42,6.6,Technology,40.0,1.0,0.0,0.1791516951144396,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,4,1251,0.33,60,202,0.16,0.2,0.21,20-F,0,0.5,0,10,0.43,354
ASML,2019,3.25,3.82,Technology,40.0,1.0,0.0,0.1791516951144396,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,2861,0.8,63,201,0.29,0.79,0.12,20-F,1,0.11,0,10,0.86,458
ASML,2020,3.45,4.92,Technology,40.0,1.0,0.0,0.1791516951144396,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,2003,0.82,21,211,0.39,0.12,0.23,20-F,0,0.39,0,7,0.18,142
ASML,2021,4.25,6.53,Technology,40.0,1.0,0.0,0.1791516951144396,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,403,0.81,41,175,0.29,0.42,0.4,20-F,0,0.41,0,20,0.39,443
ASML,2022,3.05,5.62,Technology,40.0,1.0,0.0,0.1791516951144396,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,1910,0.68,75,184,0.79,0.68,0.76,20-F,0,0.46,0,20,0.14,448
ASML,2023,3.24,5.25,Technology,40.0,1.0,0.0,0.1791516951144396,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,1540,0.53,43,189,0.67,0.34,0.17,20-F,1,0.01,0,19,0.77,242
ASML,2024,5.49,5.28,Technology,40.0,1.0,0.0,0.1791516951144396,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,1,1466,0.2,52,162,0.19,0.68,0.28,20-F,1,0.49,0,12,0.17,359
TSM,2018,4.47,7.45,Technology,3.0,262.0,0.0,0.9716805532724648,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,2576,0.48,44,192,0.16,0.3,0.18,20-F,1,0.08,0,1,0.55,488
TSM,2019,5.2,5.1,Technology,3.0,262.0,0.0,0.9716805532724648,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,4,1520,0.81,76,232,0.66,0.39,0.73,20-F,1,0.48,0,1,0.28,389
TSM,2020,3.31,6.69,Technology,3.0,262.0,0.0,0.9716805532724648,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,4,2671,0.19,28,208,0.21,0.84,0.73,20-F,0,0.34,0,1,0.74,451
TSM,2021,2.46,5.57,Technology,3.0,262.0,0.0,0.9716805532724648,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,4,1623,0.42,56,175,0.65,0.35,0.76,20-F,1,0.26,0,1,0.66,27
TSM,2022,2.88,6.5,Technology,3.0,262.0,0.0,0.9716805532724648,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,1,2093,0.58,73,193,0.73,0.29,0.89,20-F,0,0.27,0,1,0.17,27
TSM,2023,4.41,4.56,Technology,3.0,262.0,0.0,0.9716805532724648,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,1864,0.22,16,158,0.74,0.71,0.67,20-F,1,0.38,0,20,0.59,146
TSM,2024,3.52,6.68,Technology,3.0,262.0,0.0,0.9716805532724648,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,385,0.47,55,149,0.3,0.22,0.24,20-F,0,0.46,0,92,0.6,481
AVGO,2018,4.24,4.53,Technology,5.0,10.0,0.0,-0.2533015173369435,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,5,2854,0.64,69,26,0.16,0.37,0.29,10-K,0,0.16,0,0,0.62,98
AVGO,2019,3.8,4.62,Technology,5.0,10.0,0.0,-0.2533015173369435,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,1110,0.84,56,27,0.3,0.21,0.23,10-K,0,0.23,0,0,0.59,486
AVGO,2020,3.73,4.64,Technology,5.0,10.0,0.0,-0.2533015173369435,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,1,2614,0.23,21,22,0.38,0.88,0.39,10-K,0,0.59,0,0,0.19,464
AVGO,2021,3.15,6.39,Technology,5.0,10.0,0.0,-0.2533015173369435,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,2,977,0.39,60,12,0.55,0.5,0.93,10-K,0,0.51,0,0,0.7,430
AVGO,2022,4.09,3.31,Technology,5.0,10.0,0.0,-0.2533015173369435,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,5,1164,0.34,10,16,0.16,0.4,0.24,10-K,0,0.11,0,0,0.74,336
AVGO,2023,3.69,5.15,Technology,5.0,10.0,0.0,-0.2533015173369435,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,4,1997,0.16,35,30,0.46,0.66,0.97,10-K,0,0.21,0,0,0.61,179
AVGO,2024,2.57,5.79,Technology,5.0,10.0,0.0,-0.2533015173369435,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,358,0.46,24,25,0.26,0.31,0.97,10-K,1,0.16,0,1,0.71,329
TXN,2020,2.61,4.38,Technology,6.0,6.0,0.0,-0.2595448787788538,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,5,834,0.7,75,59,0.32,0.29,0.79,10-K,1,0.2,0,0,0.24,220
TXN,2021,2.5,3.49,Technology,6.0,6.0,0.0,-0.2595448787788538,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,3,1354,0.5,25,34,0.2,0.24,0.77,10-K,0,0.29,0,0,0.59,53
TXN,2022,2.49,4.76,Technology,6.0,6.0,0.0,-0.2595448787788538,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,1,1266,0.5,13,16,0.23,0.38,0.36,10-K,0,0.28,0,0,0.29,287
TXN,2023,3.43,4.94,Technology,6.0,6.0,0.0,-0.2595448787788538,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,2540,0.53,22,28,0.55,0.73,0.14,10-K,0,0.3,0,0,0.55,67
TXN,2024,4.71,5.46,Technology,6.0,6.0,0.0,-0.2595448787788538,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,2,2537,0.26,15,26,0.44,0.84,0.55,10-K,0,0.32,0,2,0.63,244
TXN,2018,2.57,5.71,Technology,6.0,6.0,0.0,-0.2595448787788538,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,3,2223,0.46,59,19,0.08,0.47,0.43,10-K,1,0.08,0,0,0.19,430
TXN,2019,3.65,6.12,Technology,6.0,6.0,0.0,-0.2595448787788538,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,1,750,0.86,30,21,0.6,0.28,0.76,10-K,0,0.29,0,0,0.67,394
ADI,2018,3.48,4.63,Technology,12.0,13.0,0.0,-0.1429585073504258,98.5529073079427,20656.5155,250.768,1.7999999999999998,-48754.75,0.0489315467899222,2,642,0.22,39,77,0.34,0.51,0.36,10-K,0,0.48,0,0,0.56,179
ADI,2019,3.31,6.74,Technology,12.0,13.0,0.0,-0.1429585073504258,90.94625282287598,21539.9815,255.18775,2.2625,-47073.75,0.033617409789894,3,961,0.29,17,118,0.67,0.23,0.39,10-K,1,0.04,0,0,0.45,353
ADI,2020,3.54,5.9,Technology,12.0,13.0,0.0,-0.1429585073504258,77.29380416870117,21354.10475,258.4575,0.445,-53864.5,0.0423494427006115,2,2700,0.55,60,116,0.77,0.43,0.11,10-K,1,0.3,0,0,0.84,133
ADI,2021,3.11,6.69,Technology,12.0,13.0,0.0,-0.1429585073504258,82.07023620605469,23681.17075,269.43925,0.085,-65778.25,0.0367126568155122,4,1149,0.18,51,112,0.64,0.87,0.13,10-K,0,0.58,0,0,0.8,223
ADI,2022,2.86,6.46,Technology,12.0,13.0,0.0,-0.1429585073504258,157.58319346110025,26006.8925,291.01075,1.2925,-77411.5,0.0658741685287667,2,471,0.72,74,109,0.37,0.24,0.94,10-K,0,0.59,0,0,0.77,441
ADI,2023,2.62,4.44,Technology,12.0,13.0,0.0,-0.1429585073504258,121.7112553914388,27720.7095,303.8955,4.9025,-66942.25,0.0594364112350361,1,2823,0.46,79,112,0.47,0.79,0.88,10-K,0,0.23,0,0,0.7,89
IBM,2024,3.66,5.78,Technology,25.0,13.0,0.0,0.0342784417806843,134.31085014343262,29184.89025,312.985,5.205,-73269.0,0.0549303013068517,4,382,0.43,70,354,0.55,0.15,0.83,10-K,1,0.46,0,1,0.8,47
